UNIQID	NAME	US14702370_16000437000427_S01_A02.txt	US14702370_16000437000427_S01_A01.txt	US14702370_16000437000426_S01_A02.txt	US14702370_16000437000426_S01_A01.txt
AI017905.11852	kinesin family member C3	-0.433152848148553	-0.5151313896741834	-0.15688303717319801	-0.9851410300355115
NM_014497.11854	nuclear protein	-0.10380327691623083	0.6700794037321095	0.30055410192740994	0.15174069248231237
AI566856.11855	E2F transcription factor 5, p130-binding	-0.29888582963815763	1.2850912054352712	-0.29656280532140283	0.3912533690877388
AF052178.11858	Homo sapiens cDNA: FLJ21897 fis, clone HEP03447, highly similar to AF052178 Homo sapiens clone 24523 mRNA sequence	-0.5922233749722343	-0.33963060649318894	-0.1668621091702397	0.08651064802548525
NM_004804.11859	WD40 protein Ciao1	0.6272065997394932	0.2938198892934545	0.6951068099989909	0.2886662500470462
AA777764.11860	checkpoint suppressor 1	0.20388300463090236	-1.0231206339443588	0.5052951605852217	0.051813441267196184
AB003476.11862	A kinase (PRKA) anchor protein (gravin) 12	-1.8226854728870827	-1.5707670558112994	-1.9485400406899855	-1.2481879062291674
AF061261.11863	C3H-type zinc finger protein; similar to D. melanogaster muscleblind B protein	1.0473607432527519	-0.7770654199560516	0.19026243505624527	-0.33849118515664267
AB018310.11864	KIAA0767 protein	0.37087998408179434	0.27787098031709073	0.251893170422262	0.0628017150194645
AJ000414.11865	thyroid hormone receptor interactor 10	0.6509019128403247	-0.4311895886444746	0.6321861699537292	-0.24291001246806757
AF104435.11866	uroporphyrinogen decarboxylase	0.4975583900522291	-0.10368867039695712	0.44955652908110666	0.06600305712450764
D87460.11867	paralemmin	1.714772638724667	-0.22037903516449403	1.1851343890601103	0.22392452902016738
AI081376.11868	hypothetical protein PRO1847	1.2918812264612207	-0.2475344685689602	0.9517191114728497	-0.07962163354230771
U13738.11869	caspase 3, apoptosis-related cysteine protease	-0.15544630327215914	-1.0501611286367418	-0.44789224310556824	-0.5469787143198683
NM_014633.11872	KIAA0155 gene product	-0.8275487612140552	-0.6702886852020872	-0.773045886961238	-0.35349301243315406
U83113.11873	forkhead box M1	-0.12458957758436955	-0.4640567452152901	0.00412600079025487	-0.4220808618082935
AW103366.11874	ubiquinol-cytochrome c reductase binding protein	-0.3463242916043872	0.013530379226880825	-0.34127163897206353	0.09657808330985095
AF036899.11876	polymerase (DNA directed), epsilon 2	-0.32562270010266814	-0.4997674722353291	-0.9976181919599085	-0.09437730594698786
NM_002406.11878	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	0.7606351635987388	-0.5934558102954376	0.4659701757979453	-0.31551207975306883
AA604827.11879	phosphorylase, glycogen; liver (Hers disease, glycogen storage disease type VI)	-0.5814869033695582	-0.2052948240712295	-0.6102680883836625	-0.2055027767699695
AI570629.11885	PL6 protein	0.7330963796921227	-0.41290237448211964	-0.038791483135237614	-0.020014450675291662
AA324038.11886	non-histone chromosome protein 2 (S. cerevisiae)-like 1	0.4629140019506489	0.17884064968759392	0.3227582015064467	0.2876078837560151
AF001436.11890	Cdc42 effector protein 2	0.7082018505490368	-2.1744942677761285	-0.3851376994650509	-0.62877454980028
AA909025.11891	myotubularin related protein 1	0.7624057512733137	-0.27981929114474213	0.15877055671671303	0.25271501543293706
AC002302.11892	Homo sapiens Chromosome 16 BAC clone CIT987-SKA-345G4  ~complete genomic sequence	-0.0	-1.1188353481423485	0.3563033636014287	0.02878799496669856
NM_003710.11897	serine protease inhibitor, Kunitz type 1	2.6877587338609854	-0.7782812456387805	1.3943726739727806	1.3926087301543955
NM_006015.11900	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily f, member 1	1.6715078472168539	-0.43509285415596727	0.8059362970287177	0.3064910518185927
AI360639.11901	ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase)	0.07179251340827723	0.3555559297800791	-0.17646679987098743	0.5724246835267057
NM_003869.11902	carboxylesterase 2 (intestine, liver)	1.170012972372183	-0.1523851465327205	0.456595694714173	-0.13610138720439222
AW965948.11903	NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1 (6kD, KFYI)	-1.254655700229913	-0.7073514369567455	-1.413593349929799	-0.41742019669116637
AW840383.11904	replication factor C (activator 1) 1 (145kD)	-0.0033771053205435557	0.2837989610024172	-0.34775936454137835	-0.0866561484760412
NM_000403.11905	galactose-4-epimerase, UDP-	0.3710892655517723	-0.6823771815393825	0.14222635822574556	-0.3470185745762186
NM_004844.11907	SH3-domain binding protein 5 (BTK-associated)	1.5183370646896925	-0.5771650749181099	0.6540145594652342	-0.20158688793171622
D28126.11908	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit, isoform 1, cardiac muscle	0.5271202281686317	-0.13292994245220324	0.46458493178237714	-0.16147493837876087
AL134453.11911	Homo sapiens clone 23771 mRNA sequence	-0.9652858658123697	-2.636036313423589	-1.718157683453357	-1.0232435452838695
NM_004996.11912	ATP-binding cassette, sub-family C (CFTR/MRP), member 1	1.1664518654544636	-0.5816961848395362	0.5422815079936977	-0.3350762430750985
U08023.11913	c-mer proto-oncogene tyrosine kinase	-0.09250739262237584	-1.1803142713944288	-0.4574826495155081	-0.502019739483663
AW778997.11915	transforming, acidic coiled-coil containing protein 1	0.20793210278576063	-0.43245856517672154	0.019566023601762787	-0.1306245243543514
U06632.11916	coilin	-0.3544364400121019	-0.4927714916674964	-0.6321828480256345	-0.2296189781604232
NM_005902.11917	MAD (mothers against decapentaplegic, Drosophila) homolog 3	1.9781251323030522	-0.23120154470482754	1.1692721824070234	0.23778992469541774
AB037862.11921	KIAA1441 protein	-4.097100015829328	-3.5223732361328657	-3.615121468542121	-2.721130823502224
U58048.11922	procollagen (type III) N-endopeptidase	0.8507756824535073	-1.1551805634285108	0.4457462775562709	-0.9987742229369294
AW957191.11925	E4F transcription factor 1	1.3732452112892968	-0.7520047944082215	0.3129674828323851	-0.14663522119327996
AW629157.11929	phosphatidylinositol glycan, class H	3.91745014445782	3.8344683806475337	3.373351541796219	3.2202040127657217
AW971715.11932	lymphoid nuclear protein related to AF4	-0.5476364560826561	-0.7474471090620362	-1.167710876202426	-0.6237983015141385
AL049557.11934	Human DNA sequence from clone 773A18 on chromosome 1p13.2-21.1 Contains genes for RAS-RELATED PROTEIN RAP-1A (C21KG) (KREV-1 PROTEIN) (GTP-BINDING PROTEIN SMG-P21A) (G-22K), KCND3 (potassium voltage-gated channel, Shal-related subfamily, member 3), PROBAB	-0.6583496756290622	-0.29576853231391526	-0.5896289491301274	-0.025494203602774903
NM_004422.11935	dishevelled 2 (homologous to Drosophila dsh)	-0.8982493568575428	-2.007623853785652	-1.1915291006427684	-1.2656678918644646
AL096768.11940	KIAA0542 gene product	1.409258233765971	-0.8548118250887955	0.06657675410649452	-0.1464850700433911
Z48054.11943	peroxisome receptor 1	1.0017672801504227	-0.8262399215446695	0.8639504492778306	-0.03204188997420266
AF052105.11944	Homo sapiens clone 23965 mRNA sequence	-0.6748231170516085	-1.2475434521787592	-0.9138291996225645	-0.15768960131463677
AW469468.11945	palmitoyl-protein thioesterase 2	-0.3287466412831002	-0.977464054208227	-0.08179948960131593	-0.26828256706400777
AW967018.11953	S-adenosylmethionine decarboxylase 1	0.5166827300944957	0.8063947231058124	0.32786134744581263	0.8577284779561067
BE312374.11954	receptor (calcitonin) activity modifying protein 1	1.9451417082489155	1.2694648556769208	1.8729562107470132	1.042899393821318
NM_014671.11957	KIAA0010 gene product	1.183227602333645	0.21913530528576836	0.9138989601125572	0.12797395792744068
AF054997.11963	pleckstrin homology, Sec7 and coiled/coil domains 1(cytohesin 1)	-0.3294057118171258	-1.0041258490977927	-0.7269641004289606	-0.5781749410589557
D31888.11964	KIAA0071 protein	0.7100621302821738	0.41498522339761396	0.3181314200558876	0.5972527741078937
BE221408.11965	ribosomal protein S21	-0.45280205282981184	-0.26571637761070727	-0.4956682129662383	-0.26032355954146713
AW131622.11966	epididymal secretory protein (19.5kD)	-1.0535295637249575	-0.7541939450227524	-1.0510381176537924	-0.7134405311546741
Y14391.11969	Pseudoautosomal GTP-binding protein-like	2.131495230515907	0.28979803094897416	1.8296880973111056	0.4753845200188561
AF089745.11971	FK506-binding protein 9 (63 kD)	1.1790652264307513	-0.8364415627240686	1.8308707037128853	-0.42376175742430644
AF000992.11975	ubiquitously transcribed tetratricopeptide repeat gene, X chromosome	0.6847091750619934	0.8618709222904313	0.44012225329162663	0.6257084101686989
AI199316.11977	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7 (18kD, B18)	0.7619971541176427	-0.8785968302481891	0.6543866154118615	-0.819649216204413
X66113.11980	polymyositis/scleroderma autoantigen 2 (100kD)	0.3557552454657724	-0.24177623840928256	0.22908348335152734	0.14989137511188863
AF105424.11982	myosin, heavy polypeptide-like (110kD)	-0.6402684210085903	0.16007441349395618	-0.58099857993961	0.5062352662360748
AI184072.11989	peroxisomal biogenesis factor 14	-0.7189781852888514	0.5516460232931851	-0.29605953321502754	0.06108394600159831
Z49995.11992	H.sapiens mRNA (non-coding; clone h2A)	-1.2152310575997898	2.3995117111395143	0.745978816844096	0.4723150584591802
AL049470.11993	Huntingtin interacting protein B	-0.5056273533947107	0.7295884236239216	-0.17265156545400945	0.3089286826546211
AB007938.11994	KIAA0469 gene product	-0.24095073927770308	0.8933428690613942	0.9189283592482166	0.6139919697780312
AB007976.11995	KIAA0507 protein	-1.1387336974307236	0.9569079631570638	0.08634986670569256	0.2887091029194702
AB014519.12001	Rho-associated, coiled-coil containing protein kinase 2	-0.023051556655323175	0.5958475985237563	0.07965319185920912	0.4327575387052614
AB020982.12002	ash2 (absent, small, or homeotic, Drosophila, homolog)-like	0.396405679562909	-0.11606384912884113	0.1951303884864931	-0.3521542754109145
M97287.12004	special AT-rich sequence binding protein 1 (binds to nuclear matrix/scaffold-associating DNA's)	-2.0469156192919797	1.4268378772441148	0.09853403457212055	-0.7532206200909503
AK001201.12005	hypothetical protein FLJ10339	1.5876092312523786	0.4785071324280502	1.4076271670713811	0.35376873246502977
AI475770.12006	truncated calcium binding protein	0.17277381240790124	0.3579045329431644	0.633076446683159	-0.6292761609426079
M60724.12011	ribosomal protein S6 kinase, 70kD, polypeptide 1	-0.5768528136771904	1.109759840587116	0.014263362661017798	-0.16576819824859318
NM_004497.12015	hepatocyte nuclear factor 3, gamma	0.608544007702416	-0.5873899695941733	0.18370295584008067	0.1655595811642343
U79273.12016	Human clone 23933 mRNA sequence	0.5996046991990739	-0.8775769983230587	0.3213297724256452	-0.13838587715524625
Y16787.12018	keratin, hair, acidic,1	1.0732086657590705	-0.7620071199019275	1.283911920961586	0.05884463427283474
AF056085.12019	G protein-coupled receptor 51	0.660778005066425	-0.8030329318737863	0.1329973775925294	0.01728668263945582
NM_003616.12024	survival of motor neuron protein interacting protein 1	0.4915888852657165	-0.20507557681696695	0.14213666616718357	0.00578483880371788
BE294405.12027	integrin beta 4 binding protein	0.8075474321547385	-0.30162608812363007	0.9960602076834061	-0.33937149610178785
NM_013446.12028	makorin, ring finger protein, 1	1.2989170701661923	-0.5183735914947933	0.8561106989738967	-0.3767597968097452
AI983970.12032	solute carrier family 4, anion exchanger, member 2 (erythrocyte membrane protein band 3-like 1)	0.2344297944274391	-0.4124439484050252	0.12419460033388738	-0.3063764452993192
AW246790.12035	3-hydroxybutyrate dehydrogenase (heart, mitochondrial)	0.21782447245952574	-0.18076869675386656	0.32037039959184166	-0.00993020643476583
NM_003244.12036	TG-interacting factor (TALE family homeobox)	0.23748231415383125	-0.45387503560446035	-0.438550981302745	-0.29202638031502465
NM_014735.12038	KIAA0215 gene product	1.3015413933611533	0.22642328333314157	0.8842540737937824	0.2564272700789737
NM_000101.12042	cytochrome b-245, alpha polypeptide	2.099485131393572	-1.625050682809854	1.8562635220702042	-1.1979072025849522
AW161489.12045	ribosomal protein L37	-0.6656014446602013	-0.015672790313116674	-0.6762482242043154	0.192853206777448
AI589665.12047	Homo sapiens chromosome 19, cosmid R26529	3.1080058913609006	-1.8240740388307455	1.3421087792559179	-0.5159685155540948
M32686.12050	integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61)	-0.0	-1.9588313739279466	0.788330078125815	0.14756934737356242
U50648.12051	protein kinase, interferon-inducible double stranded RNA dependent	0.4967810588780254	-1.5576819810455382	-0.29484935481006	-0.3168557996674508
U60111.12054	N-sulfoglucosamine sulfohydrolase (sulfamidase)	0.6778427496898614	-1.1146862599518341	-0.32800086842579784	-0.3162003832543294
M93718.12055	nitric oxide synthase 3 (endothelial cell)	3.7672657752879624	1.1643191876175463	2.132315746755344	0.5805700512153694
NM_004454.12056	ets variant gene 5 (ets-related molecule)	0.7635551383941448	-1.9733913847678375	-0.20754476596989674	-1.0746968895455802
AW245906.12057	peptidylprolyl isomerase F (cyclophilin F)	1.1704713984492776	-0.06768926782547238	1.1103611095722907	0.27215327768017056
Z22551.12058	kinectin 1 (kinesin receptor)	-0.8069328754571842	-0.7658273372110478	-0.8442015867537255	-0.22546490707776645
NM_001349.12059	aspartyl-tRNA synthetase	0.8812444069398143	1.3909909511721852	0.8244726557981893	1.2269242444937933
AI082253.12061	KIAA1085 protein	0.46560808563560246	-0.6398565019248244	-0.29278344772784953	-0.055790453582395295
NM_000935.12065	procollagen-lysine, 2-oxoglutarate 5-dioxygenase (lysine hydroxylase) 2	-0.014508720270106391	-1.737119249018974	-1.5074145651137028	-0.9223632328983301
AA922655.12069	fibrinogen-like 2	0.6606517717988192	1.4516526801129237	0.7114540181539315	0.4346244622945882
M31211.12070	myosin, light polypeptide 1, alkali; skeletal, fast	-0.25363585390083987	-0.9519383587271122	-0.1827628501892277	-0.9098229543401305
M17706.12071	colony stimulating factor 3 (granulocyte)	-0.5164900582649923	0.08630169874831675	-0.42853869002475453	0.22646115331342334
AF071771.12072	zinc finger protein 143 (clone pHZ-1)	-0.37639106279121265	0.11407069227190861	-0.33370096484381506	0.013317211101031975
AL120727.12074	ARP1 (actin-related protein 1, yeast) homolog A (centractin alpha)	-0.5045111855548283	-0.8609573920643373	-0.4049031716296309	-0.6689134069708038
U07664.12078	homeo box HB9	0.6569179246201657	0.061044747250078774	0.034306548014330286	-0.10931203027598244
U85773.12079	phosphomannomutase 2	2.2397502232720963	-0.5566289154355161	0.9425937749961941	-0.2929209755509778
M87790.12081	immunoglobulin lambda locus	0.10753313778117028	-0.35691792029898284	-0.23388267287021106	-0.19242268489635042
NM_004445.12082	EphB6	1.7710461006520586	0.45385178210779625	0.7485167699085898	0.5117363791612083
L07956.12088	glucan (1,4-alpha-), branching enzyme 1 (glycogen branching enzyme, Andersen disease, glycogen storage disease type IV)	1.791479280363711	0.8351061476299239	1.219061240693195	1.1045377696219534
Z69744.12089	myeloid/lymphoid or mixed-lineage leukemia (trithorax (Drosophila) homolog)	-0.41690197590836403	-0.9099990165291593	-0.8914859112563521	-0.7733814016988217
BE176466.12090	ZAP3 protein	0.378148362753408	-0.9502641069672889	0.01350692641453112	-0.3262728014308374
M37721.12094	peptidylglycine alpha-amidating monooxygenase	0.6137727225237688	-0.657911181120537	0.4820582735614848	-0.33417267863328903
AF032387.12095	small nuclear RNA activating complex, polypeptide 4, 190kD	0.8379331084386731	-0.6881673022087711	0.13701325646643883	0.13701591400891475
AF044896.12096	basement membrane-induced gene	-4.318273988386929	0.0	-1.4758097412189444	-0.46496695351328915
AF014398.12097	inositol(myo)-1(or 4)-monophosphatase 2	-0.4568979901708079	-1.0409759974543782	-0.341756640473917	-0.6001793927594896
BE222016.12102	leukotriene A4 hydrolase	0.03857223588097508	0.39745540884089336	0.07085539749270943	0.4887054516793543
AB002323.12103	dynein, cytoplasmic, heavy polypeptide 1	-0.06473773471316485	-1.0775902889162268	0.1020247166142281	-0.6851974984919417
AI688976.12110	chromodomain helicase DNA binding protein 2	0.4460253195162415	-0.5792346361212246	-0.21553566400214835	-0.42289805611963555
AL035252.12113	CD39-like 2	-0.04111650060884924	-0.614500224776549	-0.3641165384806038	-0.3822409781663094
NM_002801.12114	proteasome (prosome, macropain) subunit, beta type, 10	-0.20879746505447885	-0.9940504411859995	-0.4213433937712284	-0.8157459506929203
AA310970.12115	RAP2A, member of RAS oncogene family	0.7325150422755176	0.46381424446436337	1.1174401383424954	0.3210427578382468
AL137421.12120	RNA binding motif protein 10	1.425535681430919	-0.09733149660177119	1.0001926862334463	0.03691725130410227
NM_000107.12122	damage-specific DNA binding protein 2 (48kD)	-0.8716639663141593	-1.2466133123121907	-0.9274291732430334	-1.0129887532549522
AW665276.12128	type 1 tumor necrosis factor receptor shedding aminopeptidase regulator	0.25032920667518904	0.7914427247507243	-0.01551250728253821	0.9138889943282725
NM_004987.12129	LIM and senescent cell antigen-like domains 1	-0.6778826128269998	-0.7780918957373719	-0.7085174337180511	-0.7934126281109924
AL040479.12130	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2	-0.2758273301531159	-0.4515629736504188	-0.3837923185866215	-0.42476830163705737
AI339945.12131	guanine nucleotide binding protein 4	0.7268245794489754	1.618596176521488	1.7268212719248233	1.0931402343283945
U18259.12132	MHC class II transactivator	-0.6865395574422763	0.7887785384186246	0.4667176096192948	0.24582101805761739
NM_003436.12133	zinc finger protein 135 (clone pHZ-17)	-1.8286084706802668	1.1452812177057468	0.6523569173458852	-0.5008504207942625
D10495.12135	protein kinase C, delta	-0.018520413514615867	1.1393283225597086	1.1664252900297047	0.5205992833183678
NM_001432.12141	epiregulin	1.3766269340898922	2.7022057991456507	1.7679899268047623	2.1541109169859
AI133371.12143	ribosomal protein L10a	-0.3789522693523707	-0.09476630372689915	-0.3687672378134461	-0.05342291542916907
NM_001455.12144	forkhead box O3A	-1.0904395067872512	-0.7712088607247654	-0.04662691493264844	-0.8988406600584326
NM_004487.12146	golgi autoantigen, golgin subfamily b, macrogolgin (with transmembrane signal), 1	0.3627744795302692	-0.1765664577138341	0.07279673227136159	-0.2704444778681604
AJ000480.12147	phosphoprotein regulated by mitogenic pathways	0.5983191130263527	0.18262565455890853	0.4141414536615127	0.15864598441315486
AF029789.12148	signal-induced proliferation-associated gene 1	-1.6160349699603296	-1.141324801344736	-0.8292661980391118	-1.5367837314006019
U03634.12149	lymphoid blast crisis oncogene	-1.246573449175052	0.1386795355988342	-0.3209437643810191	-0.9320699067915912
L10665.12150	guanine nucleotide binding protein (G protein), alpha activating activity polypeptide, olfactory type	-0.22336046562965553	-0.2979291143468301	0.6098794227965606	-0.622227029525257
NM_003729.12152	RNA 3'-terminal phosphate cyclase	0.3863734567163492	0.30663455911229204	0.1837461409053142	0.3281194612587852
D79995.12153	KIAA0173 gene product	0.5548417181204669	-0.040507591189056426	0.7506062626802738	0.10234362171133737
AL020991.12157	aminolevulinate, delta-, synthase 2 (sideroblastic/hypochromic anemia)	0.9264458825269467	-0.4880012029232382	0.5237252176556568	-0.33399661644426
AB007860.12158	development and differentiation enhancing factor 2	-1.1002757358762127	1.3233365635917094	-0.6855994517914231	0.40553765989575424
X76648.12159	glutaredoxin (thioltransferase)	-1.153549496733921	0.5157791656526863	-0.8973225389190694	-0.2927701600154699
AW949594.12160	PCTAIRE protein kinase 1	1.0364980383824702	1.3729861008978956	1.203046225347743	0.7882437079953478
M63896.12162	TEA domain family member 1 (SV40 transcriptional enhancer factor)	-1.1119622789140264	0.5101186001789982	-0.44815135349696933	-0.28477295031983824
AW665850.12164	putative protein	-0.6662359329263248	0.6671195657995648	0.04771551076934306	-0.24137029879608732
BE268759.12165	arachidonate 5-lipoxygenase-activating protein	-1.2782646432002776	1.1151380421727386	-0.5979071939425864	-0.5370494712442501
X77723.12167	rabaptin-5	-0.3378301214657602	0.4351825462145293	-0.29696442642807463	0.03906886413116092
D50927.12170	tousled-like kinase 1	0.6995681594304245	-0.16368235959781346	0.4381124867942198	0.19041092524208666
U91903.12172	frizzled-related protein	-2.6382719710314486	-3.655051044242667	-3.136614336114071	-1.8105737230531234
X97187.12173	ATP-binding cassette, sub-family A (ABC1), member 3	2.0336179411281456	-0.40804239367929945	1.1317543265033654	-0.009028369395565753
BE267975.12174	G protein pathway suppressor 1	-0.4395674912997805	-1.4119755709475887	-0.3135501490202284	-0.9015746068805249
AF040965.12175	gene near HD on 4p16.3 with homology to hypothetical S. pombe gene	1.487174057231554	-0.2923064188534237	0.5223798367772274	0.35198817900616997
BE019011.12176	eukaryotic translation initiation factor 4E-like 3	1.648383905748343	-0.09553101157434234	1.3071023009919949	0.16732917226038094
M75165.12177	tropomyosin 2 (beta)	-1.0590107450815218	-3.0434807600458087	-0.6352888507943542	-1.7621566210701398
Y09703.12178	pinin, desmosome associated protein	0.6010065528551165	-0.3919908371248037	0.6209779845615792	-0.03731953679639314
AI301876.12179	nuclear DNA-binding protein	-0.28300103387402525	0.08773743607092699	-0.4011427490262185	0.20480151774913885
AK000679.12180	hypothetical protein FLJ13868	1.8358668835675958	-0.6503238973518141	0.17139820198380845	0.03939806720536416
AW270937.12181	putative nucleic acid binding protein RY-1	-0.24996180142789448	-0.35328705289127094	-0.5154702263398618	0.1517513226522159
AW389355.12183	golgi resident protein GCP60	0.7845497239538329	-0.1692402774933695	0.2898309180371137	0.00760017284973095
X54380.12188	pregnancy-zone protein	-0.0	-0.1279105091008284	-0.23284224499089254	-0.42341959883053293
M31315.12189	coagulation factor XII (Hageman factor)	1.7820416826461358	-0.2618519786579248	0.5077567093035333	0.041966582008330956
D14657.12190	KIAA0101 gene product	-0.18783576658293005	0.031866159977983005	-0.318842644861003	0.27643059229514755
L17075.12202	activin A receptor type II-like 1	-0.03204032866799822	-0.39032322922117013	-0.022561572261327392	-0.0035616716454953245
D87455.12203	KIAA0266 gene product	0.6246985440278531	-0.4352988136978503	-0.06940172175838664	0.2976929252592837
AB002324.12204	KIAA0326 protein	0.9313789457478544	-1.39439260554135	0.5127728207268133	-0.18963857696002542
AW409831.12206	Friedreich ataxia	1.4150383886510747	-0.583559786500768	0.4392386204183867	0.4143739886281547
U01839.12207	Duffy blood group	0.8211640154156817	-0.7868152789145462	-0.04135036434672958	0.007423612371487597
AI675901.12209	sterol carrier protein 2	0.27343487753917817	-0.13691193765954462	0.004962960573761646	0.43024283913743155
L40391.12210	Homo sapiens cDNA: FLJ23266 fis, clone COL06676, highly similar to HUMFRCC Homo sapiens clone s153 mRNA	0.4447098359906661	-0.5456499430819135	-0.1840540836397103	-0.08601136223282356
AI536671.12213	hypothetical protein PRO1489	4.51818762113725	0.3800485056236835	2.3710760066472782	1.8987974893971418
AW005905.12214	guanine nucleotide binding protein (G protein), gamma 3, linked	-0.5160582076126569	-1.013762762501061	-0.7287645854563894	-0.7618310577128986
M84337.12215	pancreatitis-associated protein	-0.0	0.0	0.6235192595541683	0.05897784358943964
BE256828.12220	SH3-containing protein SH3GLB2	1.7181410738128826	-0.8496595146136252	0.6566887115816186	-0.06294688327721114
NM_012081.12224	ELL-RELATED RNA POLYMERASE II, ELONGATION FACTOR	2.0098462236811314	1.3809022555480124	1.783573091497879	0.8516559933986527
NM_001070.12233	tubulin, gamma 1	-1.0880443966308373	-1.072305101317261	-1.2445371072528861	-0.9347374150517858
AF062075.12235	leupaxin	-0.12199182981416762	-1.166003405161654	-0.6515629765312073	-1.3094575480112698
AB007869.12236	KIAA0409 protein	0.0740354792579452	-0.6951134538551805	-0.28971963344593493	-0.16205228948165226
AW148977.12238	general transcription factor IIH, polypeptide 2 (44kD subunit)	0.6461714872332053	-0.45330366397213967	-0.28759625700768293	-0.08109059014586688
NM_002395.12240	malic enzyme 1, NADP(+)-dependent, cytosolic	1.1814669804433546	0.8512706497396457	0.9191542503586692	0.7429591842058433
D83260.12243	DNA segment on chromosome X (unique) 9928 expressed sequence	-0.40200977225898393	-1.014739409360958	-0.45724679262077084	-0.9415008606529763
AW249334.12245	eukaryotic translation initiation factor 3, subunit 7 (zeta, 66/67kD)	0.218004853155078	-0.7632528429375101	0.32930638616708874	-0.6744078760397476
AI922645.12246	origin recognition complex, subunit 2 (yeast homolog)-like	0.411155040304209	-0.15813507187216105	-0.03227459103724952	0.08965352419605817
AB011136.12249	KIAA0564 protein	0.5474637158217219	0.6375012549055491	0.22065840931727412	0.5165365652583205
D87449.12250	KIAA0260 protein	1.3555326906873575	-0.817938423235546	0.43966714914262706	0.6681925485742134
L36870.12252	mitogen-activated protein kinase kinase 4	0.1215453626782147	-0.7690496074630886	-0.4335016505985162	0.11179949003343408
M22490.12253	bone morphogenetic protein 4	2.0190546083601593	1.1939109230868026	2.0746503969561942	1.3911736572174043
D26068.12264	Williams-Beuren syndrome chromosome region 1	1.8449291034104482	-0.290069764667136	1.408248367625125	-0.15111617000047356
AI064915.12265	cytochrome b-5	2.594236492205622	-0.03244078709983679	0.8675879605417325	0.580819195822486
NM_005035.12266	polymerase (RNA) mitochondrial (DNA directed)	0.47726140939246725	0.0239101421907279	0.17042089073829259	0.06653755535497473
D30756.12267	membrane component, chromosome 17, surface marker 2 (ovarian carcinoma antigen CA125)	-0.492698409249409	-1.0183802425529542	-0.7059761587254623	-0.6359665241257111
Z48042.12268	membrane component, chromosome 11, surface marker 1	1.0378467411889947	-1.0179384261163344	0.5293891050574399	-0.7582201218737558
AB002448.12269	Homo sapiens mRNA from chromosome 5q21-22, clone:357Ex	0.8412683242459399	-0.23148523736413093	0.6892568946238941	-0.09707138963194155
AB002449.12272	Homo sapiens mRNA from chromosome 5q21-22, clone:843Ex	0.8661794630295003	0.3977244850165793	0.18128957507914498	0.6243065565126563
AI061058.12273	cytochrome c	0.6939275255253058	1.2238880022150664	0.7383217725853807	0.8579410813541796
S82447.12278	GCN5 (general control of amino-acid synthesis, yeast, homolog)-like 1	0.7384048207877527	0.40120254373192626	0.6349599799129604	0.5311497269477301
NM_005401.12282	protein tyrosine phosphatase, non-receptor type 14	0.2318011527259548	-1.9994984176655577	-0.24308773562114397	-1.612776158499245
BE314262.12283	ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)	-0.10760090511430591	-0.6053383470908495	0.2561366013706712	-0.5213433952116227
D42073.12284	reticulocalbin 1, EF-hand calcium binding domain	-0.4907484374577102	-0.702328681677276	-0.4467760752656861	-0.7401089699004301
X78137.12286	poly(rC)-binding protein 1	0.33282729775485975	0.10124207035507263	0.24352124723752697	0.14751254240313982
M27507.12294	galactosidase, beta 1	0.7201275724096823	0.5003919947171681	0.7598246131435864	0.5771451433495406
AF043906.12296	transmembrane 4 superfamily member 6	-0.18503604558455905	-0.6057701977431851	-0.6171710549648384	-0.31344118977871616
NM_002051.12297	GATA-binding protein 3	-1.2884463528111074	-2.4189715659193642	-1.1704149256716645	-0.9543500785240006
AB011128.12299	KIAA0556 protein	-1.2292562380164043	-1.0213168269888349	-0.7793509064853344	-0.7073580808129353
AF068897.12300	suppressin (nuclear deformed epidermal autoregulatory factor-1 (DEAF-1)-related)	0.5829252982346446	-0.512726313733485	0.35342989579935125	0.11530844268006368
AL117480.12303	DKFZP727M231 protein	0.20878749927019408	-0.3726705033249389	0.09419094578086482	-0.30235824107574333
M63967.12305	aldehyde dehydrogenase 5	0.9634554834320869	-0.22815068594248297	0.6849749293095844	-0.3094764685974681
NM_002861.12306	phosphate cytidylyltransferase 2, ethanolamine	1.3644919307592687	-0.014736704195258387	1.3174600727918533	0.08419360317930129
AW873466.12310	aldo-keto reductase family 1, member A1 (aldehyde reductase)	0.3861874287430355	0.613171453538594	0.3617579695332338	0.6889313456705952
AI458142.12315	phosphatidic acid phosphatase type 2B	0.13316214522603587	0.6767498353466432	-0.06547254520775395	0.37266385946874897
AW961270.12316	hairy (Drosophila)-homolog	-1.5497492167549471	-0.9706906428227513	-1.1531309337939655	-1.0049862284743687
